p_id,first_name,height_feet,height_inches,last_name,position,weight_pounds,id,abbreviation,city,conference,division,full_name,name
763,Dave,,,Johnson,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
764,Reggie,,,Smith,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
765,Tracy,,,Murray,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
766,Robert,,,Werdann,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
767,Alex,,,Stivrins,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
768,Frank,,,Johnson,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
769,Randy,,,Woods,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
770,Litterial,,,Green,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
771,Alonzo,,,Mourning,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
772,Alex,,,Blackwell,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
773,Isaiah,,,Morris,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
774,Doug,,,Overton,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
775,Eric,,,Anderson,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
776,Tim,,,Kempton,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
777,Stan,,,Kimbrough,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
778,Jay,,,Guidinger,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
779,Gary,,,Plummer,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
780,Matt,,,Geiger,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
781,Marcus,,,Webb,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
782,Jojo,,,English,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
783,Marlon,,,Maxey,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
784,Jon,,,Barry,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
785,Richard,,,Dumas,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
786,Radisav,,,Curcic,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
787,Andre,,,Spencer,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
788,Dexter,,,Cambridge,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
789,Joe,,,Courtney,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
790,Duane,,,Washington,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
791,Melvin,,,Newbern,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
792,Ricky,,,Blanton,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
793,Jim,,,Jackson,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
794,Barry,,,Stevens,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
795,Doug,,,Christie,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
796,Pat,,,Durham,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
797,Thomas,,,Jordan,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
798,Gary,,,Alexander,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
799,Anfernee,,,Hardaway,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
800,Keith,,,Tower,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
801,Chris,,,Whitney,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
802,Josh,,,Grant,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
803,Bobby,,,Hurley,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
804,Mike,,,Peplowski,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
805,Darnell,,,Mee,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
806,Rodney,,,Rogers,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
807,Acie,,,Earl,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
808,Dino,,,Radja,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
809,Chris,,,Mills,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
810,Vin,,,Baker,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
811,Antonio,,,Harvey,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
812,Nick,,,Van Exel,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
813,Terry,,,Dehere,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
814,James,,,Robinson,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
815,Corie,,,Blount,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
816,Toni,,,Kukoc,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
817,Michael,,,Curry,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
818,Shawn,,,Bradley,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
819,Warren,,,Kidd,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
820,Calbert,,,Cheaney,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
821,Mitchell,,,Butler,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
822,Tito,,,Horford,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
823,Bryon,,,Russell,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
824,Luther,,,Wright,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
825,Darren,,,Morningstar,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
826,Jamal,,,Mashburn,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
827,Lucious,,,Harris,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
828,Popeye,,,Jones,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
829,Eric,,,Riley,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
830,Sam,,,Cassell,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
831,P.J.,,,Brown,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
832,Rex,,,Walters,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
833,Antonio,,,Davis,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
834,Allan,,,Houston,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
835,Lindsey,,,Hunter,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
836,Brian,,,Davis,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
837,Isaiah,,,Rider,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
838,Matt,,,Wenstrom,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
839,Scott,,,Haskin,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
840,Gerald,,,Madkins,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
841,Greg,,,Graham,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
842,Ervin,,,Johnson,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
843,George,,,Lynch,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
844,Bob,,,Martin,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
845,Ricky,,,Grace,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
846,Sedric,,,Toney,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
847,Chris,,,Webber,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
848,Gheorghe,,,Muresan,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
849,Richard,,,Petruska,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
850,Kevin,,,Thompson,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
851,Adonis,,,Jordan,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
852,Scott,,,Burrell,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
853,Dell,,,Demps,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
854,Evers,,,Burns,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
855,Aaron,,,Williams,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
856,Stanley,,,Jackson,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
857,David,,,Wesley,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
858,Chris,,,King,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
859,Doug,,,Edwards,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
860,Harold,,,Ellis,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
861,Malcolm,,,Mackey,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
862,Ben,,,Coleman,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
863,Roy,,,Marble,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
864,Reggie,,,Jordan,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
865,Chad,,,Gallagher,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
866,Bo,,,Outlaw,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
867,Bill,,,Edwards,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
868,Andrew,,,Gaze,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
869,Alphonso,,,Ford,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
870,Andres,,,Guibert,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
871,Skeeter,,,Henry,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
872,Chris,,,Jent,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
873,Geert,,,Hammink,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
874,Jalen,,,Rose,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
875,Reggie,,,Slater,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
876,Askia,,,Jones,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
877,Donyell,,,Marshall,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
878,Howard,,,Eisley,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
879,Grant,,,Hill,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
880,Anthony,,,Miller,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
881,Eddie,,,Jones,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
882,Dickey,,,Simpkins,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
883,Eric,,,Piatkowski,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
884,Lamond,,,Murray,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
885,Matt,,,Fish,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
886,Aaron,,,McKie,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
887,Eric,,,Montross,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
888,Fred,,,Vinson,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
889,Tom,,,Hovasse,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
890,Jamie,,,Watson,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
891,Khalid,,,Reeves,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
892,Brian,,,Grant,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
893,Henry,,,Turner,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
894,Michael,,,Smith,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
895,Antonio,,,Lang,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
896,Wesley,,,Person,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
897,B.J.,,,Tyler,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
898,Derrick,,,Alston,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
899,Sharone,,,Wright,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
900,Eric,,,Mobley,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
901,Darrin,,,Hancock,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
902,Bill,,,Curley,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
903,Anthony,,,Tucker,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
904,Tim,,,Breaux,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
905,Zan,,,Tabak,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
906,Brooks,,,Thompson,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
907,Glenn,,,Robinson,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
908,Jason,,,Kidd,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
909,Tony,,,Dumas,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
910,Monty,,,Williams,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
911,Carlos,,,Rogers,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
912,Sergei,,,Bazarevich,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
913,Julius,,,Nwosu,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
914,Trevor,,,Ruffin,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
915,Yinka,,,Dare,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
916,Greg,,,Minor,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
917,Clifford,,,Rozier,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
918,Charlie,,,Ward,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
919,Dontonio,,,Wingfield,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
920,Aaron,,,Swinson,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
921,Jim,,,McIlvaine,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
922,Juwan,,,Howard,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
923,James,,,Blackwell,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
924,Ivano,,,Newbill,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
925,Dwayne,,,Morton,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
926,Chris,,,Childs,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
927,Ryan,,,Lorthridge,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
928,Elmer,,,Bennett,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
929,Darrick,,,Martin,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
930,Jerome,,,Harmon,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
931,Mark,,,Strickland,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
932,Eldridge,,,Recasner,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
933,Darrell,,,Armstrong,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
934,Derrick,,,Phelps,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
935,Cherokee,,,Parks,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
936,Loren,,,Meyer,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
937,Charles,,,Claxton,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
938,Eric,,,Williams,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
939,Junior,,,Burrough,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
940,Brent,,,Barry,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
941,Chris,,,Carr,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
942,Michael,,,Finley,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
943,Greg,,,Ostertag,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
944,Eric,,,Snow,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
945,Sherell,,,Ford,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
946,Jerry,,,Stackhouse,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
947,Jeff,,,Webster,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
948,Rasheed,,,Wallace,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
949,Arvydas,,,Sabonis,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
950,Gary,,,Trent,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
951,Randolph,,,Childress,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
952,Bryant,,,Reeves,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
953,Lawrence,,,Moten,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
954,Jason,,,Caffey,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
955,George,,,Zidek,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
956,Alvin,,,Heggs,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
957,Joe,,,Smith,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
958,Alan,,,Henderson,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
959,Travis,,,Best,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
960,Damon,,,Stoudamire,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
961,Jimmy,,,King,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
962,Ed,,,O'Bannon,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
963,Lou,,,Roe,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
964,Theo,,,Ratliff,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
965,Antonio,,,McDyess,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
966,Bob,,,Sura,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
967,Donny,,,Marshall,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
968,John,,,Amaechi,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
969,Tyus,,,Edney,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
970,Jerome,,,Allen,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
971,Kevin,,,Garnett,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
972,Mark,,,Davis,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
973,Marques,,,Bragg,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
974,Shawn,,,Respert,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
975,Fred,,,Hoiberg,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
976,Frankie,,,King,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
977,Don,,,Reid,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
978,Kurt,,,Thomas,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
979,Sasha,,,Danilovic,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
980,Terrence,,,Rencher,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
981,Cory,,,Alexander,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
982,Howard,,,Nathan,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
983,Todd,,,Mundt,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
984,David,,,Vaughn,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
985,Log,,,Vander Velden,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
986,Ashraf,,,Amaya,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
987,Stefano,,,Rusconi,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
988,Larry,,,Sykes,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
989,Vincenzo,,,Esposito,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
990,Corliss,,,Williamson,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
991,Rastko,,,Cvetkovic,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
992,Corey,,,Beck,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
993,Voshon,,,Lenard,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
994,Anthony,,,Goldwire,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
995,Andrew,,,DeClercq,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
996,Richard,,,Manning,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
997,Clint,,,McDaniel,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
998,Martin,,,Lewis,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
999,Dwayne,,,Whitfield,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1000,Mario,,,Bennett,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1001,Melvin,,,Booker,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1002,Darryl,,,Johnson,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1003,John,,,Coker,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1004,Donnie,,,Boyce,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1005,Thomas,,,Hamilton,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1006,Robert,,,Churchwell,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1007,Cuonzo,,,Martin,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1008,Cedric,,,Lewis,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1009,Antoine,,,Walker,F,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1010,Brett,,,Szabo,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1011,Brent,,,Scott,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1012,Erick,,,Dampier,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1013,Jerome,,,Williams,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1014,John,,,Wallace,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1015,Walter,,,McCarty,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1016,Marcus,,,Camby,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1017,Donald,,,Whiteside,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1018,Shareef,,,Abdur-Rahim,F,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1019,Roy,,,Rogers,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1020,Ben,,,Wallace,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1021,Reggie,,,Geary,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1022,Vitaly,,,Potapenko,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1023,Ed,,,O'Bannon,F,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1024,Kerry,,,Kittles,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1025,Erick,,,Strickland,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
1026,Darvin,,,Ham,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1027,Stephon,,,Marbury,G,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1028,Shane,,,Heal,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1029,Dean,,,Garrett,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1030,Priest,,,Lauderdale,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1031,Ike,,,Austin,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1032,Loy,,,Vaught,F,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1033,Lorenzen,,,Wright,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1034,Todd,,,Fuller,C,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1035,Ray,,,Owes,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1036,Ray,,,Allen,G,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1037,Allen,,,Iverson,G,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1038,Mark,,,Bradtke,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1039,Steve,,,Nash,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1040,Ben,,,Davis,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1041,Derek,,,Fisher,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1042,Travis,,,Knight,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1043,Kobe,,,Bryant,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1044,Matt,,,Maloney,G,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1045,Othella,,,Harrington,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1046,Randy,,,Livingston,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1047,Emanual,,,Davis,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
